Time,Price,First_Derivative,Second_Derivative,Labels
762,73593.53518710997,148.96669984451728,349.062057479965,-1.0
763,73443.96658122665,480.4680861088782,232.73973969824874,-1.0
764,74554.47135932773,614.4461792410148,-271.59850703896154,-1.0
765,74672.85893970868,-62.72892796904489,-480.1230512918628,-1.0
766,74429.01350338964,-345.7999233427108,-134.58830171023874,-1.0
767,73981.25909302325,-331.90553138952237,150.36870236405957,-1.0
768,73765.20244061059,-45.06251861459168,199.8457897597291,-1.0
769,73891.13405579407,67.7860481299358,203.07413745973463,-1.0
770,73900.77453687046,361.0857563048776,-128.85888456791872,-1.0
771,74613.30556840383,-189.93172100590164,-701.3545088060637,-1.0
772,73520.91109485866,-1041.6232613072498,-191.64773251861334,-1.0
773,72530.05904578933,-573.2271860431283,581.9662182058892,-1.0
774,72374.4567227724,122.30917510452855,527.1458588455789,-1.0
775,72774.67739599838,481.0645316480295,-24.248688736457552,-1.0
776,73336.58578606846,73.81179763161344,-808.6218267112672,-1.0
777,72922.30099126161,-1136.179121774505,-596.4387720189006,-1.0
778,71064.22754251945,-1119.0657464061878,544.2208435329667,-1.0
779,70684.16949844924,-47.73743470857153,629.7366084458008,1.0
780,70968.75267310231,140.4074704854138,127.78296539238363,-1.0
781,70964.98443942006,207.82849607619573,251.28282849682728,-1.0
782,71384.4096652547,642.9731274790684,85.90742379297808,-1.0
783,72250.9306943782,379.6433436621519,-426.27255398278794,-1.0
784,72143.696352579,-209.57198048650753,-424.21053825183117,-1.0
785,71831.78673340518,-468.77773284151044,-292.4213602074633,-1.0
786,71206.14088689598,-794.4147009014341,-285.7584873665619,-1.0
787,70242.95733160232,-1040.2947075746342,4.333477736978239,-1.0
788,69125.55147174672,-785.7477454274776,587.8206971412437,1.0
789,68671.46184074736,135.34668670785322,693.8297625175983,1.0
790,69396.24484516242,601.9117796077189,-31.19951883450267,1.0
791,69875.2853999628,72.94764903884789,-3.331227885752014,1.0
792,69542.14014324012,595.2493238362149,238.91440084819988,1.0
793,71065.78404763523,550.7764507352476,-169.9556978377077,1.0
794,70643.69304471061,255.3379281607995,241.23273797251022,1.0
795,71576.45990395683,1033.241926680268,241.39074060610437,1.0
796,72710.17689807115,738.1194093730082,-552.530309993479,-1.0
797,73052.69872270284,-71.81869330668997,-554.946259340788,-1.0
798,72566.53951145777,-371.77310930856765,6.789793709383957,-1.0
799,72309.15250408571,-58.23910588792205,-19.461468905359652,-1.0
800,72450.06129968193,-410.69604711928696,-382.49108623461507,-1.0
801,71487.76040984713,-823.2212783571522,-148.28171159156773,1.0
802,70803.61874296762,-707.2594703024224,325.04287333346656,1.0
803,70073.24146924229,-173.13553169021907,661.5358480806754,1.0
804,70457.34767958718,615.8122258589283,428.86689275010576,1.0
805,71304.86592096015,684.5982538099925,4.07755435888248,1.0
806,71826.54418720717,623.9673345766932,-295.6856844053618,1.0
807,72552.80059011353,93.2268849992688,-503.1389409622134,1.0
808,72012.9979572057,-382.3105473477335,-145.98846232136566,1.0
809,71788.17949541807,-198.75003964346251,231.5914363431366,1.0
810,71615.49787791878,80.87232533853967,578.495346163756,1.0
811,71949.92414609515,958.2406526840496,238.9860920031133,1.0
812,73531.97918328688,558.8445093447663,-423.09163718101627,1.0
813,73067.61316478468,112.05737832201703,178.56987981519342,1.0
814,73756.09393993091,915.9842689751531,327.05894695822644,1.0
815,74899.58170273498,766.1752722384699,-427.4676051731294,-1.0
816,75288.44448440785,61.04905862889427,-604.6575354859415,-1.0
817,75021.67981999277,-443.13979873341304,-376.890898692669,-1.0
818,74402.16488694103,-692.7327387564437,-326.56445386731866,-1.0
819,73636.21434247989,-1096.2687064680504,-48.37645752052413,-1.0
820,72209.62747400493,-789.485653797492,462.0377308183306,1.0
821,72057.2430348849,-172.19324483138917,503.81693643754625,1.0
822,71865.24098434215,218.14821907760052,139.60724918653432,1.0
823,72493.5394730401,107.02125354167947,-240.9289249882895,1.0
824,72079.2834914255,-263.7096308989785,-29.084755467250943,1.0
825,71966.12021124215,48.851742607177584,275.1954753534228,1.0
826,72176.98697663986,286.6813198078671,201.78507243655258,1.0
827,72539.48285085788,452.42188748028275,27.180183326472616,1.0
828,73081.83075160043,341.04168646081234,-425.32755450408877,1.0
829,73221.5662237795,-398.2332215278948,-330.38334909940386,1.0
830,72285.36430854464,-319.7250117379954,157.29938354512342,1.0
831,72582.11620030351,-83.63445443764795,270.3273526922567,1.0
832,72118.09539966934,220.929693646518,273.9971040714081,1.0
833,73023.97558759655,464.35975370516826,-58.90575401044407,1.0
834,73046.81490707968,103.11818562562985,298.1030570788316,1.0
835,73230.21195884781,1060.5658678628315,576.8705250796629,1.0
836,75167.94664280534,1256.8592357849557,-312.0722493408757,1.0
837,75743.93043041772,436.4213691810801,-578.6189386697188,-1.0
838,76040.7893811675,99.62135844551813,-471.7647978329369,-1.0
839,75943.17314730876,-507.1082264847937,-316.253693177503,-1.0
840,75026.57292819791,-532.8860279094879,59.58057470812855,1.0
841,74877.40109148978,-387.9470770685366,424.23155391880573,1.0
842,74250.67877406084,315.57707992812357,584.9878380941991,1.0
843,75508.55525134603,782.0285991198616,148.8431155111357,-1.0
844,75814.73597230056,613.263310950395,-275.64443079852936,-1.0
845,76735.08187324682,230.7397375228029,-568.5429973394785,-1.0
846,76276.21544734617,-523.822683728562,-137.59483330596413,-1.0
847,75687.4365057897,-44.44992908912536,220.47783463274027,-1.0
848,76187.31558916792,-82.86701446308143,-224.71201335868318,-1.0
849,75521.70247686353,-493.8739558064917,290.29963030190993,-1.0
850,75199.56767755494,497.7322461407384,501.9471766809802,-1.0
851,76517.16696914501,510.02039755546866,-589.7375352782838,-1.0
852,76219.60847266587,-681.7428244158291,-847.5784011501382,-1.0
853,75153.68132031335,-1185.1364047448078,-262.93060841150873,-1.0
854,73849.33566317626,-1207.6040412388465,547.7458964487851,1.0
855,72738.47323783566,-89.64461184723768,737.1684249166792,1.0
856,73670.04643948178,266.7328085945119,421.8307592244237,1.0
857,73271.93885502468,754.0169066016097,637.156162102041,1.0
858,75178.080252685,1541.0451327985938,305.72639050321595,1.0
859,76354.02912062187,1365.4696876080416,-179.3230097475025,1.0
860,77909.01962790109,1182.3991133035888,-361.34943343248233,1.0
861,78718.82734722905,642.7708207430769,-631.6335953640337,1.0
862,79194.56126938724,-80.86807742447854,-479.45167813290027,1.0
863,78557.09119238009,-316.13253552272363,180.96501159123727,1.0
864,78562.29619834179,281.061945757996,489.15599268659207,1.0
865,79119.21508389608,662.1794498504605,-173.41401927140396,1.0
866,79886.65509804271,-65.76609278481192,-592.0665790920248,-1.0
867,78987.68289832646,-521.953708333589,-17.671415476841503,1.0
868,78842.74768137553,-101.10892373849492,224.65829133928492,1.0
869,78785.46505084947,-72.63712565501919,-169.9698788447422,1.0
870,78697.4734300655,-441.0486814279793,204.24474550558807,1.0
871,77903.36768799351,335.85236535615695,544.0680086685861,1.0
872,79369.17816077781,647.0873359091929,-397.9286930693197,1.0
873,79197.5423598119,-460.00502078248246,-135.5232201113322,1.0
874,78449.16811921285,376.04089568652853,917.9931871704466,1.0
875,79949.62415118495,1375.9813535584108,155.50967573934759,-1.0
876,81201.13082632967,687.0602471652237,-1011.7194767712499,-1.0
877,81323.7446455154,-647.457599984089,-788.8053459212024,-1.0
878,79906.21562636149,-890.5504446771811,-79.80905702245218,-1.0
879,79542.64375616104,-807.0757140289934,235.38343870051904,1.0
880,78292.0641983035,-419.783567276143,403.71387146211055,1.0
881,78703.07662160875,0.3520288952277042,103.88676646171734,1.0
882,78292.76825609396,-212.01003435270832,348.3051310490846,1.0
883,78279.05655290333,696.9622909933969,340.28419010841753,1.0
884,79686.69283808075,468.55834586412675,-371.06704126865225,1.0
885,79216.17324463159,-45.1717915439076,15.798536751615757,1.0
886,79596.34925499294,500.15541936735826,427.21617765355404,1.0
887,80216.4840833663,809.2605637632005,-18.777515279238287,1.0
888,81214.87038251934,462.6003888088817,-462.17617799906657,-1.0
889,81141.68486098407,-115.09179223493265,-314.33099257041613,-1.0
890,80984.68679804947,-166.06159633195057,90.14549357716533,-1.0
891,80809.56166832017,65.199194919398,466.4395149620541,-1.0
892,81115.08518788827,766.8174335921576,220.74398108098103,-1.0
893,82343.19653550448,506.68715708136006,-926.8517934927986,-1.0
894,82128.45950205099,-1086.8861533934396,-563.1112327796036,-1.0
895,80169.4242287176,-619.5353084778471,739.0095659644176,-1.0
896,80889.3888850953,391.1329785353955,432.0625449574145,-1.0
897,80951.6901857884,244.58978143698187,-402.2675270881846,-1.0
898,81378.56844796926,-413.40207564097364,-539.4187156287444,-1.0
899,80124.88603450645,-834.2476498205069,263.91403615086165,-1.0
900,79710.07314832824,114.42599666074966,329.6304510908485,-1.0
901,80353.73802782795,-174.9867476388099,-210.87323687028402,-1.0
902,79360.09965305062,-307.3204770798184,177.13181264410014,-1.0
903,79739.09707366831,179.27687764939037,4.6625854076883115,-1.0
904,79718.6534083494,-297.99530626444175,-391.2294772949426,-1.0
905,79143.10646113942,-603.1820769404949,-205.14053898393104,-1.0
906,78512.28925446841,-708.2763842323038,119.09071044830125,-1.0
907,77726.55369267482,-365.0006560438924,404.3601992437543,-1.0
908,77782.28794238063,100.44401425520482,149.3571263220765,-1.0
909,77927.44172118523,-66.28640339973936,-324.7495031654071,-1.0
910,77649.71513558115,-549.0549920756093,-723.0838206484223,-1.0
911,76829.33173703401,-1512.4540446965839,-193.10628448424177,-1.0
912,74624.80704618798,-935.2675610440929,1011.7780858400511,1.0
913,74958.79661494582,511.10212698351825,759.0466335216188,1.0
914,75647.01130015502,582.8257059991447,261.3711339005822,1.0
915,76124.44802694411,1033.8443947846827,72.58769754252353,1.0
916,77714.70008972439,728.0011010841918,-280.0178292577548,1.0
917,77580.4502291125,473.8087362691731,-218.2029118983628,1.0
918,78662.31756226273,291.59527728746616,-515.1819343190873,-1.0
919,78163.64078368743,-556.5551323690015,-273.66774584807354,1.0
920,77549.20729752473,-255.7402144086809,623.9645568156702,1.0
921,77652.16035487007,691.3739812623389,392.2873310918985,1.0
922,78931.9552600494,528.8344477751161,-704.4856955837568,-1.0
923,78709.8292504203,-717.5974099051746,-393.8766484938533,-1.0
924,77496.76044023906,-258.91884921259043,519.3501659175599,1.0
925,78191.99155199512,321.1029219299453,176.6103970182121,1.0
926,78138.96628409895,94.30194482383376,-244.9614472317553,1.0
927,78380.59544164278,-168.8199725335653,-167.97696042780444,-1.0
928,77801.32633903182,-241.65197603177512,-167.76925485441825,1.0
929,77897.29148957923,-504.3584822424018,209.63991984302265,1.0
930,76792.60937454701,177.6278636542702,831.5777812361011,1.0
931,78252.54721688777,1158.7970802298005,141.00405653077905,1.0
932,79110.20353500661,459.6359767158283,-392.4874322093383,1.0
933,79171.81917031943,373.8222158111239,-184.3957773977345,1.0
934,79857.84796662886,90.84442192035931,-105.60824123844941,1.0
935,79353.50801416015,162.60573333422508,96.96755045177997,1.0
936,80183.05943329731,284.77952282391925,-224.8003341953845,1.0
937,79923.06705980799,-286.9949350565439,-408.10386057387586,1.0
938,79609.06956318422,-531.4281983238325,41.95262434403412,1.0
939,78860.21066316032,-203.08968636847567,358.16084009277984,1.0
940,79202.89019044727,184.8934818617272,392.0408037271518,1.0
941,79229.99762688378,580.9919210858279,-19.057631965199107,1.0
942,80364.87403261893,146.77821793132898,-413.49535937509427,1.0
943,79523.55406274644,-245.9987976643606,254.47534061313127,1.0
944,79872.87643729021,655.7288991575915,895.7604702257086,1.0
945,80835.01186106162,1545.5221427870565,246.7974234719768,1.0
946,82963.92072286432,1149.323746101545,-801.525851905204,1.0
947,83133.65935326471,-57.52956102335156,-608.8650872599937,1.0
948,82848.86160081762,-68.40642841844237,343.0636854675431,1.0
949,82996.84649642782,628.5978099117347,592.4117841000734,1.0
950,84106.05722064109,1116.4171397817045,-56.40719348072889,1.0
951,85229.68077599123,515.7834229502769,-301.2108371900431,1.0
952,85137.62406654164,513.9954654016183,19.345454386602796,1.0
953,86257.67170679447,554.4743317234825,-75.58255435846513,1.0
954,86246.5727299886,362.830356684688,28.356744059798075,1.0
955,86983.33242016385,611.1878198430786,-143.3320073398645,1.0
956,87468.94836967476,76.166342004959,-586.7694012772408,1.0
957,87135.66510417376,-562.350982711403,30.589359193490964,1.0
958,86344.24640425196,137.34506039194093,884.9101633462524,1.0
959,87410.35522495765,1207.4693439811017,360.530977208462,1.0
960,88759.18509221416,858.4070148088649,-514.9014424385168,1.0
961,89127.16925457538,177.66645910406805,-691.2959183398161,-1.0
962,89114.5180104223,-524.1848218707673,-82.45180601475295,-1.0
963,88078.79961083384,12.76284707456216,592.8586077120126,1.0
964,89140.04370457142,661.5323935532579,3.511505318016134,-1.0
965,89401.86439794036,19.785857710594428,-188.97570127595827,-1.0
966,89179.61541999261,283.5809910013413,-111.03381979186452,-1.0
967,89969.02637994304,-202.2817818731346,-658.9911635352037,-1.0
968,88775.05185624634,-1034.401336069066,-263.81464996739305,1.0
969,87900.22370780491,-729.9110818079207,485.6151016108488,1.0
970,87315.2296926305,-63.171132847368426,521.2587591242736,1.0
971,87773.88144211017,312.60643644062657,215.42648191027183,1.0
972,87940.44256551175,367.68183097317524,235.04915856915613,1.0
973,88509.24510405652,782.7047535789388,218.5691339044388,1.0
974,89505.85207266963,804.8200987820528,196.3323183648099,1.0
975,90118.88530162063,1175.3693903085586,289.98255631166467,1.0
976,91856.59085328675,1384.7852114053821,-355.33717531026196,1.0
977,92888.45572443139,464.69503968803474,-839.5495145118475,1.0
978,92785.98093266282,-294.3138176183129,-372.46127024156885,1.0
979,92299.82808919477,-280.22750079510297,295.0590701566107,1.0
980,92225.52593107261,295.8043226949085,207.99126452415658,1.0
981,92891.43673458458,135.75502825321018,-72.69554345403958,1.0
982,92497.03598757903,150.41323578682932,252.08434521466188,1.0
983,93192.26320615824,639.923718682534,-145.01262147992384,1.0
984,93776.8834249441,-139.61200717301836,-279.9451714629613,1.0
985,92913.0391918122,80.03337575661135,414.5541530849914,1.0
986,93936.95017645732,689.4962989969645,488.4771320847285,1.0
987,94292.03178980613,1056.9876399260684,92.71346899788114,1.0
988,96050.92545630946,874.9232369927267,-601.0463711365628,-1.0
989,96041.87826379159,-145.10510234705725,-756.312463687329,-1.0
990,95760.71525161534,-637.7016903819313,-425.29735399515994,-1.0
991,94766.47488302772,-995.6998103373771,295.7638796155952,1.0
992,93769.31563094059,-46.17393115074083,1134.820402681442,1.0
993,94674.12702072624,1273.9409950255067,411.1226422996151,1.0
994,96317.1976209916,776.0713534484894,-697.8792012951417,1.0
995,96226.26972762322,-121.81740756477666,-406.9774678977665,1.0
996,96073.56280586205,-37.88358234704356,363.49237084626293,1.0
997,96150.50256292913,605.1673341277492,80.20152596916523,1.0
998,97283.89747411755,122.5194695912869,-464.7441124525212,1.0
999,96395.54150211171,-324.32089077729324,237.8571793697447,1.0
1000,96635.25569256296,598.2338283307763,526.3647817562924,1.0
1001,97592.00915877326,728.4086727352915,-825.748215080479,-1.0
1002,98092.07303803354,-1053.2626018301817,-851.0802766844972,-1.0
1003,95485.4839551129,-973.751880633703,817.0066713441192,1.0
1004,96144.56927676614,580.7507408580568,949.119649447377,1.0
1005,96646.98543682901,924.4874182610511,446.93751869960033,1.0
1006,97993.54411328824,1474.6257782572575,270.5158175584111,1.0
1007,99596.23699334353,1465.5190533778732,-383.6614860576992,1.0
1008,100924.58222004399,707.302806141859,-1110.0258970063296,1.0
1009,101010.84260562724,-754.532740634786,-204.4799076891868,1.0
1010,99415.51673877441,298.34299076348543,883.166145102201,1.0
1011,101607.52858715421,1011.7995495696159,-177.6775769098531,-1.0
1012,101439.11583791365,-57.01216305622074,-55.96433169841839,-1.0
1013,101493.50426104177,899.8708861727791,276.48652779150507,-1.0
1014,103238.8576102592,495.9608925267894,-971.7499250479377,-1.0
1015,102485.42604609535,-1043.6289639230963,-687.2477756693006,-1.0
1016,101151.59968241301,-878.5346588118118,244.74091510236758,-1.0
1017,100728.35672847173,-554.1471337183611,-78.79916042782497,-1.0
1018,100043.30541497629,-1036.1329796674618,-87.75428047826426,-1.0
1019,98656.0907691368,-729.6556946748897,522.8355374650018,-1.0
1020,98583.99402562651,9.538095262541901,33.099746091385896,-1.0
1021,98675.16695966189,-663.4562024921179,-431.93215687093834,-1.0
1022,97257.08162064228,-854.3262184793348,79.8414883116493,-1.0
1023,96966.51452270322,-503.7732258688193,-196.727095317332,-1.0
1024,96249.53516890464,-1247.7804091139988,-163.21195408211497,-1.0
1025,94470.95370447522,-830.1971340330492,706.2758923136898,-1.0
1026,94589.14090083854,164.77137551338092,292.74056053149616,-1.0
1027,94800.49645550198,-244.7160129700569,-0.7078798256152368,-1.0
1028,94099.70887489842,163.35561586215044,386.68034976122726,-1.0
1029,95127.20768722628,528.6446865523976,-239.79705830109378,-1.0
1030,95156.99824800322,-316.2385007400371,-782.4644446007624,-1.0
1031,94494.73068574621,-1036.284202649127,-129.8760769277833,-1.0
1032,93084.42984270497,-575.9906545956037,704.084531201599,1.0
1033,93342.749376555,371.88485975407093,298.6537622739561,1.0
1034,93828.1995622131,21.31686995230848,-260.01239019041896,1.0
1035,93385.38311645962,-148.13992062676698,408.3926771250335,1.0
1036,93531.91972095957,838.1022242023755,672.9810270768758,1.0
1037,95061.58756486437,1197.8221335269845,-710.7432091878363,-1.0
1038,95927.56398801354,-583.3841941732971,-1272.9729746455487,-1.0
1039,93894.81917651778,-1348.1238157641128,97.57115355060523,-1.0
1040,93231.31635648532,-388.2418870720867,666.044209001353,-1.0
1041,93118.3354023736,-16.035397761406784,256.01189052162954,1.0
1042,93199.2455609625,123.7818939711724,155.4094537699675,-1.0
1043,93365.89919031595,294.78350977852824,23.07515902497471,-1.0
1044,93788.81258051956,169.9322120211218,-161.39458157355693,-1.0
1045,93705.76361435819,-28.005653368585627,148.57741290453487,-1.0
1046,93732.80127378239,467.08703783019155,311.19100390737003,-1.0
1047,94639.93769001857,594.3763544461544,-430.657751239989,-1.0
1048,94921.5539826747,-394.2284646497865,-536.872476150038,-1.0
1049,93851.480760719,-479.36859785392153,197.1194397540894,-1.0
1050,93962.81678696685,0.010414858392323367,-223.24915390380193,-1.0
1051,93851.50159043579,-925.8669056615254,-395.9624828340566,-1.0
1052,92111.0829756438,-791.9145508097208,268.52497526468505,1.0
1053,92267.67248881634,-388.8169551321553,387.14325876007206,1.0
1054,91333.4490653795,-17.628033289576706,520.1797344213373,1.0
1055,92232.41642223719,651.5425137105194,-162.66068895579883,1.0
1056,92636.53409280053,-342.94941120117437,-384.63230809884044,1.0
1057,91546.51759983484,-117.72210248716146,711.3735476091933,1.0
1058,92401.08988782621,1079.7976840172123,328.94969730033336,1.0
1059,93706.11296786927,540.1772921135052,-625.0993185092739,-1.0
1060,93481.44447205322,-170.40095300133544,-106.74601029700352,1.0
1061,93365.3110618666,326.6852715194982,588.9310510243959,1.0
1062,94134.81501509222,1007.4611490474563,-242.78786728249543,-1.0
1063,95380.23335996151,-158.89046304549265,-1146.697676052525,-1.0
1064,93817.03408900123,-1285.9342030575935,-265.53322458171897,-1.0
1065,92808.36495384632,-689.9569122089306,481.3848833391603,1.0
1066,92437.12026458337,-323.16443637927296,458.86947232581224,1.0
1067,92162.03608108778,227.7820324426939,652.8949262574788,1.0
1068,92892.68432946876,982.6254161356846,527.8784516542255,1.0
1069,94127.28691335914,1283.538935751145,-554.2359143624744,-1.0
1070,95459.76220097105,-125.84641258926422,-1223.8521314844693,-1.0
1071,93875.59408818062,-1164.1653272177937,-406.4428519150679,-1.0
1072,93131.43154653546,-938.7321164194,165.18257442463073,-1.0
1073,91998.12985534182,-833.8001783685322,153.68342952889725,1.0
1074,91463.8311897984,-631.3652573616055,333.4678839911285,1.0
1075,90735.3993406186,-166.86441038627527,541.447146596176,1.0
1076,91130.10236902584,451.5290358307466,214.2835536310995,1.0
1077,91638.4574122801,261.7026968759237,-239.95049708306033,1.0
1078,91653.50776277769,-28.371958335374075,-231.07778913871516,1.0
1079,91581.71349560935,-200.4528814015066,-124.77956736538908,1.0
1080,91252.60199997468,-277.93109306615224,412.5702124379277,1.0
1081,91025.85130947705,624.6875434743488,672.0629436401832,1.0
1082,92501.97708692338,1066.1947942142142,-223.57197969951085,-1.0
1083,93158.24089790547,177.5435840753271,-630.9685506795358,-1.0
1084,92857.06425507403,-195.74230714485748,-4.953189071347879,-1.0
1085,92766.75628361576,167.63720593263133,-69.93870461723782,-1.0
1086,93192.3386669393,-335.6197163793331,-322.78368159331876,-1.0
1087,92095.5168508571,-477.9301572540062,352.97036691123867,-1.0
1088,92236.47835243128,370.3210174431442,507.7506593502985,-1.0
1089,92836.15888574338,537.5711614465908,-247.03193523536538,-1.0
1090,93311.62067532446,-123.74285302758653,-590.4854035133067,-1.0
1091,92588.67317968821,-643.3996455800225,-527.720754673297,-1.0
1092,92024.82138416442,-1179.1843623741806,44.68629840070935,1.0
1093,90230.30445493985,-554.0270487786038,1239.8736062795433,1.0
1094,90916.76728660721,1300.562850184906,545.5872808761596,1.0
1095,92831.43015530966,537.1475129737155,-603.4529948255149,1.0
1096,91991.06231255464,93.65686053387617,450.614245149849,1.0
1097,93018.74387637741,1438.3760032734135,307.69887330605343,1.0
1098,94867.81431910147,709.054607145983,-849.5700963956697,1.0
1099,94436.85309066938,-260.76418951792584,-314.87984281099125,1.0
1100,94346.28594006562,79.29492152400053,305.91058883344886,1.0
1101,94595.44293371738,351.05698814897187,149.28758371969525,1.0
1102,95048.39991636356,377.870088963391,-190.63591653243202,1.0
1103,95351.18311164416,-30.214844915892172,-129.28432379597507,1.0
1104,94987.97022653178,119.30144137144089,79.77801210862162,1.0
1105,95589.78599438704,129.34117930135108,-53.080395764853165,1.0
1106,95246.65258513448,13.140649841734557,23.07894481734911,1.0
1107,95616.06729407051,175.4990689360493,-428.83629775155714,1.0
1108,95597.65072300658,-844.5319456613797,-204.8344276030839,1.0
1109,93927.00340274775,-234.1697862701185,583.9660919249764,1.0
1110,95129.31115046634,323.400238188573,307.8133429892987,1.0
1111,94573.8038791249,381.4568997084789,424.8386421367395,1.0
1112,95892.2249498833,1173.077522462052,122.7847659446561,1.0
1113,96919.958924049,627.0264315977911,-400.62446308744984,-1.0
1114,97146.27781307888,371.8285962871523,-23.6765882396503,-1.0
1115,97663.6161166233,579.6732551184905,-71.41019801992661,-1.0
1116,98305.62432331586,229.0082002472991,-370.465024623154,-1.0
1117,98121.6325171179,-161.25679412781756,-0.8415668001762242,-1.0
1118,97983.11073506023,227.32506664694665,-482.76712290515934,-1.0
1119,98576.2826504118,-1126.7910399381362,-827.4351542529039,-1.0
1120,95729.52865518395,-1427.5452418588611,470.90201991501453,1.0
1121,95721.19216669408,-184.98700010810717,442.1860153346897,1.0
1122,95359.55465496774,-543.1732111894817,10.191506939278042,1.0
1123,94634.84574431511,-164.60398622955108,224.39558184247653,1.0
1124,95030.34668250864,-94.3820475045286,143.1222175822768,1.0
1125,94446.08164930606,121.6404489350025,484.5868133163749,1.0
1126,95273.62758037864,874.7915791282212,295.8150423395018,1.0
1127,96195.6648075625,713.2705336140061,-132.90534141665557,1.0
1128,96700.16864760665,608.98089629491,-49.79072004801856,1.0
1129,97413.62660015232,613.689093517969,23.199269062486565,1.0
1130,97927.54683464259,655.3794344198832,81.72329378456925,1.0
1131,98724.38546899208,777.1356810871075,-48.27506737882504,1.0
1132,99481.8181968168,558.8292996622331,-27.43899451482139,-1.0
1133,99842.04406831655,722.2576920574647,-46.933947247413016,-1.0
1134,100926.33358093174,464.96140516740707,-584.1858336051046,-1.0
1135,100771.96687865136,-446.1139751527444,-611.8542125431268,-1.0
1136,100034.10563062625,-758.7470199188465,-45.6762070896184,-1.0
1137,99254.47283881367,-537.4663893319812,-156.09244278930782,-1.0
1138,98959.17285196228,-1070.9319054974621,-138.63560450824662,-1.0
1139,97112.60902781875,-814.7375983484744,753.1279358536958,-1.0
1140,97329.69765526534,435.3239662099295,803.976854239012,-1.0
1141,97983.2569602386,793.2161101295496,-376.36592074988584,-1.0
1142,98916.12987552444,-317.4078752898422,-971.0339440809948,-1.0
1143,97348.44120965892,-1148.85177803244,179.82555643784872,-1.0
1144,96618.42631945956,42.24323758585524,733.3155636668562,-1.0
1145,97432.92768483063,317.7793493012723,91.5739012464328,-1.0
1146,97253.9850180621,225.39104007872083,-300.42809856466556,-1.0
1147,97883.70976498807,-283.0768478280588,-78.06910431313008,-1.0
1148,96687.83132240598,69.25283145246067,158.90936126835732,-1.0
1149,98022.215427893,34.741874708655814,-1067.9870280891773,-1.0
1150,96757.3150718233,-2066.721224725894,-688.9615909523745,-1.0
1151,93888.77297844121,-1343.1813071960933,1130.6211865510923,-1.0
1152,94070.9524574311,194.5211483762905,610.060275664564,-1.0
1153,94277.81527519379,-123.06075586696534,-96.14769642024112,-1.0
1154,93824.83094569718,2.2257555358082755,297.7022606521314,-1.0
1155,94282.2667862654,472.3437654372974,216.23405653735972,-1.0
1156,94769.51847657177,434.6938686105277,-259.03528167649347,-1.0
1157,95151.65452348646,-45.72679791568953,-497.2590434155063,-1.0
1158,94678.06488074039,-559.8242182204849,-232.3274803702916,-1.0
1159,94032.00608704549,-510.3817586562727,-1269.194417063176,-1.0
1160,93657.30136342785,-3098.213052346837,-1194.6658148323986,-1.0
1161,87835.57998235182,-2899.71338832107,1484.967157655221,-1.0
1162,87857.8745867857,-128.2787370363949,1416.3416607025101,-1.0
1163,87579.02250827903,-67.03006691604969,284.2492213229234,-1.0
1164,87723.81445295361,440.2197056094519,28.68374872732238,-1.0
1165,88459.46191949793,-9.662569461404928,-699.8099653972276,-1.0
1166,87704.4893140308,-959.4002251850034,-460.50341824015777,-1.0
1167,86540.66146912792,-930.6694059417205,363.89596703814095,-1.0
1168,85843.15050214736,-231.60829110872146,567.7641755215955,1.0
1169,86077.44488691048,204.85894510147045,246.1862648639035,-1.0
1170,86252.8683923503,260.7642386190855,-36.076095638476545,-1.0
1171,86598.97336414865,132.70675382451736,-669.5692364275528,-1.0
1172,86518.28189999933,-1078.3742342360201,-611.5873541981018,-1.0
1173,84442.22489567661,-1090.4679545716863,719.6297298965583,1.0
1174,84337.34599085596,360.8852255570964,1018.8699593227138,1.0
1175,85163.9953467908,947.2719640737414,107.81010156685443,1.0
1176,86231.88991900344,576.5054286908053,-407.57332707702153,1.0
1177,86317.00620417242,132.12530991969834,-107.72788557008607,1.0
1178,86496.14053884284,361.0496575506331,335.42680409805325,1.0
1179,87039.10551927368,802.9789181158048,87.5423454095071,1.0
1180,88102.09837507445,536.1343483696473,-264.12254168292566,-1.0
1181,88111.37421601298,274.73383474995353,-252.49461738994796,-1.0
1182,88651.56604457436,31.145113589751418,-522.1156069723947,-1.0
1183,88173.66444319248,-769.497379194836,-377.1634966956917,-1.0
1184,87112.57128618468,-723.181879801632,607.850704272747,1.0
1185,86727.30068358922,446.20402935065795,820.5446542232276,1.0
1186,88004.979344886,917.9074286448231,-332.09504321838904,-1.0
1187,88563.11554087886,-217.98605708612013,-558.0002453745292,-1.0
1188,87569.00723071376,-198.0930621042353,25.66010662060944,-1.0
1189,88166.92941667039,-166.66584384490125,-49.33217031401364,-1.0
1190,87235.67554302396,-296.75740273226256,-26.663808662644442,1.0
1191,87573.41461120587,-219.99346117019013,-300.4692069543016,-1.0
1192,86795.68862068358,-897.6958166408658,212.93266539140677,1.0
1193,85778.02297792413,205.8718696126234,736.8460522077148,1.0
1194,87207.43235990882,575.9962877745638,-38.61974793393529,1.0
1195,86930.01555347326,128.63237374475284,-143.1908446027046,1.0
1196,87464.69710739833,289.6145985691546,-269.1699253661536,-1.0
1197,87509.24475061157,-409.7074769875544,-408.0978593220425,-1.0
1198,86645.28215342322,-526.5811200749304,-54.15993807081031,1.0
1199,86456.08251046171,-518.027353129175,576.4039845949592,1.0
